ID,Longitude,Latitude,Plant,Date,Source,Dataset,Detail URL,Error Radius (m)
UCSB057791,-120.440694,34.508861,Salvia leucophyllaPurple sage,1970-02-23,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=4587981,3000
CDA-0 001314,-120.454884,34.453598,Cirsium occidentale var. californicumCalifornia thistle,1969-04-08,CA Dept. Food & Agriculture,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=4081851,1764
CDA-0 021688,-120.454884,34.453598,Cirsium occidentale var. occidentaleCobweb thistle,1969-04-08,CA Dept. Food & Agriculture,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=4082599,1764
UCSB022170,-120.4986,34.5055,Rhus integrifoliaLemonade berry,1969-02-09,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=296625,1250
UCSB022788,-120.4986,34.5055,Sanicula crassicaulisPacific sanicle,1969-02-09,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=297165,1250
UCSB026518,-120.4986,34.5055,Lasthenia gracilisNeedle goldfields,1969-02-09,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=298293,1250
UCSB026747,-120.4986,34.5055,Layia platyglossaTidy tips,1969-02-09,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=298486,1250
UCSB026926,-120.4986,34.5055,Leptosyne giganteaGiant coreopsis,1969-02-09,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=298645,1250
UCSB025049,-120.4986,34.5055,Encelia californicaBush sunflower,1969-02-09,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=300620,1250
UCSB025458,-120.4986,34.5055,Eriophyllum confertiflorumYellow yarrow,1969-02-09,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=300722,1250
UCSB031722,-120.4986,34.5055,Lepidium nitidumShining pepper grass,1969-02-09,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=305790,1250
UCSB033605,-120.4986,34.5055,Atriplex californicaCalifornia salt bush,1969-02-09,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=306855,1250
UCSB033968,-120.4986,34.5055,Chenopodium californicumCalifornia goosefoot,1969-02-09,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=307091,1250
UCSB038601,-120.4986,34.5055,Lupinus nanusValley sky lupine,1969-02-09,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=309544,1250
UCSB037732,-120.4986,34.5055,Lupinus arboreusCoastal bush lupine,1969-02-09,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=310838,1250
UCSB004169,-120.4986,34.5055,Salvia leucophyllaPurple sage,1969-02-09,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=314601,1250
UCSB012157,-120.4986,34.5055,Nassella pulchraPurple needlegrass,1969-02-09,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=322133,1250
UCSB015027,-120.4986,34.5055,Pterostegia drymarioidesFairy mist,1969-02-09,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=323972,1250
CSLA027036,-120.4986,34.5055,Baeria chrysostomaCalifornia goldfields,1969-02-09,CSU LA,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=4813238,1250
SBBG234180,-120.495,34.504,Apium graveolensCelery,1968-03-15,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=68186,750
SBBG247779,-120.495,34.504,Cotula coronopifoliaBrass buttons,1968-03-15,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=104658,750
SBBG169551,-120.498,34.511,Platystemon californicusCream cups,1968-02-19,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=33756,750
SBBG210350,-120.4286,34.515,Vaccinium ovatumEvergreen huckleberry,1968-01-23,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=40682,6
UCR0041025,-120.42139,34.49417,Ceanothus thyrsiflorusBlueblossom,1967-06-06,UC Riverside,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=1498762,3989
UCR-59351,-120.42139,34.49417,Eriodictyon capitatumLompoc yerba santa,1967-06-06,UC Riverside,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=1462050,3989
DAV318100,-120.434638,34.500029,Eriodictyon capitatumLompoc yerba santa,1967-06-06,UC Davis,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3699271,6516
85373,-120.4696,34.4592,Astragalus trichopodus var. phoxusSanta barbara milk vetch,1967-06-06,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=112378,1000
OBI104032,-120.444,34.454,Camissoniopsis cheiranthifoliaBeach evening-primrose,1967-04-03,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=171362,2500
SBBG198414,-120.4435,34.454,Camissoniopsis intermediaIntermediate sun cups,1967-04-03,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=78403,1000
SBBG198645,-120.444,34.454,Camissoniopsis cheiranthifolia ssp. cheiranthifoliaBeach evening-primrose,1967-04-03,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=112575,1500
SBBG193351,-120.437,34.5099,Triphysaria pusillaLittle owl's clover,1967-04-03,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=97419,1200
SBBG225741,-120.437,34.5099,Polystichum munitumWestern sword fern,1967-04-03,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=121433,1200
SBBG220684,-120.451,34.449,Amsinckia spectabilisSeaside fiddleneck,1967-04-03,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=140911,1000
UCR0016051,-120.49639,34.50167,Sanicula crassicaulisPacific sanicle,1966-04-01,UC Riverside,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=1452048,3989
UCR0049691,-120.49639,34.50167,Saxifraga californicaGreene's saxifrage,1966-04-01,UC Riverside,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=1501415,3989
UCR0001197,-120.47083,34.45972,Amsinckia spectabilisSeaside fiddleneck,1966-04-01,UC Riverside,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=1457873,3989
SBBG220682,-120.4676,34.4514,Amsinckia spectabilisSeaside fiddleneck,1966-04-01,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=139968,400
25415,-120.4717,34.5149,Mentzelia micranthaSmall flowered stickleaf,1966-03-20,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=149931,500
AHUC104434,-120.49727,34.499557,Acmispon maritimusCoastal lotus,1966-03-20,UC Davis,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=1357311,830
25565,-120.4286,34.515,Acmispon strigosusStrigose lotus,1966-03-20,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=64550,6
SBBG169563,-120.4286,34.515,Platystemon californicusCream cups,1966-03-20,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=67013,6
SBBG209652,-120.499,34.509,Lupinus albifrons var. douglasiiDouglas' silver bush lupine,1966-03-18,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=33771,500
25526,-120.498,34.511,Phacelia grandifloraGiant flowered phacelia,1966-03-18,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=39597,1000
UCR0079286,-120.49197,34.51131,Phacelia grandifloraGiant flowered phacelia,1966-03-18,UC Riverside,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=1447448,3989
40829,-120.45728,34.55948,Ehrharta calycinaPerennial veldt grass,1966-03-15,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=124087,8045
25033,-120.4286,34.515,Silene gallicaCommon catchfly,1966-03-10,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=49402,6
24908,-120.4286,34.515,Calandrinia menziesiiCalandrinia,1966-03-10,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=50994,6
SBBG215252,-120.4286,34.515,Erysimum capitatum var. lompocenseSan luis obispo wallflower,1966-03-10,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=54693,6
SBBG216192,-120.4286,34.515,Cardamine californicamilkmaids,1966-03-10,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=55394,6
SBBG189840,-120.4286,34.515,Nuttallanthus texanusBlue toadflax,1966-03-10,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=62972,6
SBBG169558,-120.4286,34.515,Platystemon californicusCream cups,1966-03-10,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=70454,6
SBBG232086,-120.4286,34.515,Cryptantha hispidissimaBristly cryptantha,1966-03-10,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=71554,6
SBBG221032,-120.4286,34.515,Amsinckia intermediaCommon fiddleneck,1966-03-10,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=87726,3000
SBBG220709,-120.4286,34.515,Amsinckia spectabilisSeaside fiddleneck,1966-03-10,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=93241,3000
SBBG214617,-120.4286,34.515,Lepidium nitidumShining pepper grass,1966-03-10,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=106516,6
SBBG228037,-120.4286,34.515,Adiantum jordaniiAdiantum,1966-03-10,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=110059,6
25032,-120.4286,34.515,Layia platyglossaTidy tips,1966-03-10,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=119742,6
24909,-120.4286,34.515,Erodium brachycarpumWhite stemmed filaree,1966-03-10,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=159586,6
SBBG237461,-120.4286,34.515,Sanicula argutaSharp toothed snakeroot,1966-03-10,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=135545,6
SBBG194537,-120.4286,34.515,Castilleja exserta ssp. exsertaPurple owl's clover,1966-03-10,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=144121,6
SBBG209648,-120.4286,34.515,Lupinus albifrons var. douglasiiDouglas' silver bush lupine,1966-03-10,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=155173,6
24906,-120.4286,34.515,Lithophragma cymbalariaMission star,1966-03-10,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=158252,6
OBI150174,-120.494,34.4974,Eriogonum parvifoliumSea cliff buckwheat,1965-05-16,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=182168,300
OBI174686,-120.494,34.4974,Grindelia stricta var. platyphyllaGumplant,1965-05-16,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=185782,300
OBI167946,-120.494,34.4974,Deinandra increscens ssp. increscensGrassland tarweed,1965-05-16,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=186467,300
OBI137470,-120.494,34.4974,Datura wrightiiJimsonweed,1965-05-16,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=178492,300
SBBG195243,-120.473,34.48,Castilleja affinis ssp. affinisCoast indian paintbrush,1965-03-15,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=92314,1500
SBBG214613,-120.473,34.48,Lepidium nitidumShining pepper grass,1965-03-15,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=140919,1500
SBBG214614,-120.4696,34.4592,Lepidium nitidumShining pepper grass,1965-03-15,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=120369,1000
87148,-120.4696,34.4592,Lasthenia gracilisNeedle goldfields,1965-03-15,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=143576,1000
SBBG219474,-120.467,34.452,Lupinus nanusValley sky lupine,1965-03-15,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=134273,1000
SBBG217178,-120.467,34.452,Plagiobothrys nothofulvusRusty haired popcorn flower,1965-03-15,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=80923,1000
SBBG209277,-120.467,34.452,Lupinus bicolorLupine,1965-03-15,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=83148,1000
105463,-120.467,34.452,Senecio californicusCalifornia butterweed,1965-03-15,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=73227,1000
SBBG207263,-120.467,34.452,Trifolium depauperatum var. amplectensPale sack clover,1965-03-15,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=64506,1000
SBBG217234,-120.498,34.511,Plagiobothrys nothofulvusRusty haired popcorn flower,1965-02-15,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=44276,750
SBBG220700,-120.498,34.511,Amsinckia spectabilisSeaside fiddleneck,1965-02-15,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=153467,750
