key,scientificName,longitude,latitude,coordinateUncertaintyInMeters,eventDate,year,source,dataset,URL
SDSU22462,Salvia leucophylla,-120.47381,34.50545,3989,2019-05-09,2019,CalFlora,SDSU Herbarium,https://www.cch2.org/portal/collections/individual/index.php?occid=3033090
SDSU22456,Melica imperfecta,-120.47381,34.50545,3989,2019-05-09,2019,CalFlora,SDSU Herbarium,https://www.cch2.org/portal/collections/individual/index.php?occid=3033091
OBI171528,Centaurea melitensis,-120.47381,34.50545,50,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3773335
SJSUC13915,Syntrichia princeps,-120.462,34.50013,3989,2019-05-09,2019,CalFlora,San Jose State,https://www.cch2.org/portal/collections/individual/index.php?occid=-4631058
SJSUC16451,Frullania bolanderi,-120.462,34.50013,3989,2019-05-09,2019,CalFlora,San Jose State,https://www.cch2.org/portal/collections/individual/index.php?occid=-4631060
SJSUC12954,Orthotrichum coulteri,-120.462,34.50013,3989,2019-05-09,2019,CalFlora,San Jose State,https://www.cch2.org/portal/collections/individual/index.php?occid=-4631061
SJSUC12385,Alsia californica,-120.462,34.50013,3989,2019-05-09,2019,CalFlora,San Jose State,https://www.cch2.org/portal/collections/individual/index.php?occid=-4631062
SJSUC11129,Fissidens curvatus,-120.462,34.50013,3989,2019-05-09,2019,CalFlora,San Jose State,https://www.cch2.org/portal/collections/individual/index.php?occid=-4631063
OBI181400,Salvia mellifera,-120.462524,34.495746,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630376
OBI181382,Phalaris paradoxa,-120.462524,34.495746,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630377
OBI161569,Festuca perennis,-120.462524,34.495746,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630378
OBI181383,Lepidium nitidum,-120.462524,34.495746,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630379
OBI167316,Corethrogyne filaginifolia,-120.462524,34.495746,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630380
OBI181381,Solidago velutina ssp.,-120.462524,34.495746,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630381
OBI181401,Matricaria discoidea,-120.462524,34.495746,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630382
OBI181388,Eschscholzia californica,-120.462524,34.495746,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630383
OBI161599,Amsinckia spectabilis,-120.462524,34.495746,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630384
OBI181389,Lupinus succulentus,-120.462524,34.495746,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630385
OBI164514,Astragalus curtipes,-120.462524,34.495746,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630386
OBI181386,Pinus pinea,-120.462524,34.495746,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630387
OBI181387,Avena fatua,-120.462524,34.495746,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630388
UCSB063951,Salvia mellifera,-120.462524,34.495746,3989,2019-05-09,2019,CalFlora,UCSB,https://www.cch2.org/portal/collections/individual/index.php?occid=5366261
UCSB064007,Solidago velutina ssp. californica,-120.462524,34.495746,3989,2019-05-09,2019,CalFlora,UCSB,https://www.cch2.org/portal/collections/individual/index.php?occid=5366330
UCR-302508,Lupinus longifolius,-120.47308,34.50494,3989,2019-05-09,2019,CalFlora,UC Riverside,https://www.cch2.org/portal/collections/individual/index.php?occid=5792377
SDSU22458,Pseudognaphalium californicum,-120.47318,34.50479,3989,2019-05-09,2019,CalFlora,SDSU Herbarium,https://www.cch2.org/portal/collections/individual/index.php?occid=3033086
OBI161550,Trifolium ciliolatum,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630316
OBI161585,Sisymbrium officinale,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630317
OBI161580,Stellaria pallida,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630318
OBI161565,Soliva sessilis,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630319
OBI161577,Torilis arvensis,-120.461764,34.500316,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630356
OBI164469,Stipa pulchra,-120.461764,34.500316,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630357
UCSC10 0002894,Diplacus aurantiacus,-120.474073,34.503312,2,2019-05-09,2019,CalFlora,UCSC,https://www.cch2.org/portal/collections/individual/index.php?occid=3575114
SBBG182049,Ranunculus californicus var. californicus,-120.46176,34.5003,200,2019-05-09,2019,CalFlora,Santa Barbara BG,https://www.cch2.org/portal/collections/individual/index.php?occid=3828863
UCSB063967,Erodium botrys,-120.461764,34.500316,3989,2019-05-09,2019,CalFlora,UCSB,https://www.cch2.org/portal/collections/individual/index.php?occid=5366281
OBI164467,Cirsium occidentale var. occidentale,-120.461764,34.500316,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630341
OBI164484,Erodium botrys,-120.461764,34.500316,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630368
OBI181374,Frangula californica ssp.,-120.461764,34.500316,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630369
OBI161572,Clarkia purpurea ssp.,-120.461764,34.500316,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630370
OBI164482,Stachys bullata,-120.461764,34.500316,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630371
OBI161573,Malva parviflora,-120.461764,34.500316,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630372
OBI161574,Melica imperfecta,-120.461764,34.500316,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630373
OBI164457,Agoseris grandiflora,-120.461764,34.500316,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630374
OBI161611,Drymocallis glandulosa,-120.461764,34.500316,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630375
UCSC10 0002895,Sidalcea malviflora ssp. laciniata,-120.461255,34.501088,2,2019-05-09,2019,CalFlora,UCSC,https://www.cch2.org/portal/collections/individual/index.php?occid=3590568
UCSC10 0002897,Cirsium occidentale var. occidentale,-120.461255,34.501088,2,2019-05-09,2019,CalFlora,UCSC,https://www.cch2.org/portal/collections/individual/index.php?occid=3590570
UCSC10 0002898,Castilleja affinis ssp. affinis,-120.461255,34.501088,2,2019-05-09,2019,CalFlora,UCSC,https://www.cch2.org/portal/collections/individual/index.php?occid=3590571
SBBG180547,Frangula californica ssp. californica,-120.461764,34.500316,3989,2019-05-09,2019,CalFlora,Santa Barbara BG,https://www.cch2.org/portal/collections/individual/index.php?occid=3825121
SBBG182048,Marrubium vulgare,-120.45802,34.4893,200,2019-05-09,2019,CalFlora,Santa Barbara BG,https://www.cch2.org/portal/collections/individual/index.php?occid=3828864
SBBG182077,Grindelia hirsutula,-120.45801,34.48928,200,2019-05-09,2019,CalFlora,Santa Barbara BG,https://www.cch2.org/portal/collections/individual/index.php?occid=3828954
SBBG182076,Acmispon brachycarpus,-120.46176,34.5003,200,2019-05-09,2019,CalFlora,Santa Barbara BG,https://www.cch2.org/portal/collections/individual/index.php?occid=3828960
UCSB064154,Encelia californica,-120.458018,34.489284,500,2019-05-09,2019,CalFlora,UCSB,https://www.cch2.org/portal/collections/individual/index.php?occid=5365893
UCSB064153,Grindelia hirsutula,-120.458018,34.489284,10,2019-05-09,2019,CalFlora,UCSB,https://www.cch2.org/portal/collections/individual/index.php?occid=5365896
UCSB064155,Marrubium vulgare,-120.458018,34.489284,3989,2019-05-09,2019,CalFlora,UCSB,https://www.cch2.org/portal/collections/individual/index.php?occid=5365901
OBI161566,Bromus rubens,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630298
OBI161602,Acmispon glaber,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630339
SBBG182075,Silene gallica,-120.473,34.50495,200,2019-05-09,2019,CalFlora,Santa Barbara BG,https://www.cch2.org/portal/collections/individual/index.php?occid=3828964
SBBG182074,Bromus madritensis,-120.47307,34.50495,200,2019-05-09,2019,CalFlora,Santa Barbara BG,https://www.cch2.org/portal/collections/individual/index.php?occid=3828966
SBBG182073,Lupinus longifolius,-120.47307,34.50495,200,2019-05-09,2019,CalFlora,Santa Barbara BG,https://www.cch2.org/portal/collections/individual/index.php?occid=3828968
SBBG182631,Torilis nodosa,-120.473074,34.504951,200,2019-05-09,2019,CalFlora,Santa Barbara BG,https://www.cch2.org/portal/collections/individual/index.php?occid=3848618
SBBG182629,Solanum umbelliferum,-120.473074,34.504951,200,2019-05-09,2019,CalFlora,Santa Barbara BG,https://www.cch2.org/portal/collections/individual/index.php?occid=3848620
SBBG182627,Lupinus nanus,-120.473074,34.504951,200,2019-05-09,2019,CalFlora,Santa Barbara BG,https://www.cch2.org/portal/collections/individual/index.php?occid=3848622
UCSB063958,Diplacus aurantiacus,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,UCSB,https://www.cch2.org/portal/collections/individual/index.php?occid=5366272
SJSUC12952,Orthotrichum coulteri,-120.47281,34.50414,3989,2019-05-09,2019,CalFlora,San Jose State,https://www.cch2.org/portal/collections/individual/index.php?occid=-4631049
SJSUC12951,Orthotrichum coulteri,-120.47385,34.50415,3989,2019-05-09,2019,CalFlora,San Jose State,https://www.cch2.org/portal/collections/individual/index.php?occid=-4631051
SJSUC13934,Syntrichia ruralis,-120.4742,34.50473,3989,2019-05-09,2019,CalFlora,San Jose State,https://www.cch2.org/portal/collections/individual/index.php?occid=-4631052
UCSC10 0002899,Castilleja exserta ssp. exserta,-120.462343,34.491971,3989,2019-05-09,2019,CalFlora,UCSC,https://www.cch2.org/portal/collections/individual/index.php?occid=3590572
UCSC10 0002900,Castilleja densiflora ssp. densiflora,-120.462343,34.491971,3989,2019-05-09,2019,CalFlora,UCSC,https://www.cch2.org/portal/collections/individual/index.php?occid=3702701
SBBG182050,Astragalus curtipes,-120.4625,34.4957,200,2019-05-09,2019,CalFlora,Santa Barbara BG,https://www.cch2.org/portal/collections/individual/index.php?occid=3828862
SDSU22464,Astragalus nuttallii,-120.47211,34.45599,3989,2019-05-09,2019,CalFlora,SDSU Herbarium,https://www.cch2.org/portal/collections/individual/index.php?occid=3033093
SDSU22463,Extriplex californica,-120.47239,34.45625,3989,2019-05-09,2019,CalFlora,SDSU Herbarium,https://www.cch2.org/portal/collections/individual/index.php?occid=3033094
SDSU22454,Amblyopappus pusillus,-120.47239,34.45625,3989,2019-05-09,2019,CalFlora,SDSU Herbarium,https://www.cch2.org/portal/collections/individual/index.php?occid=3033095
UCR0137767,Frangula californica ssp. californica,-120.46175,34.50031,3989,2019-05-09,2019,CalFlora,UC Riverside,https://www.cch2.org/portal/collections/individual/index.php?occid=5807883
UCR0134696,Solanum umbelliferum,-120.46175,34.50031,3989,2019-05-09,2019,CalFlora,UC Riverside,https://www.cch2.org/portal/collections/individual/index.php?occid=5792378
OBI164455,Chlorogalum pomeridianum var. pomeridianum,-120.461764,34.500316,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630360
OBI164493,Brassica nigra,-120.461764,34.500316,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630361
OBI164456,Silybum marianum,-120.461764,34.500316,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630362
OBI161612,Eriogonum elongatum,-120.461764,34.500316,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630363
OBI157820,Logfia gallica,-120.461764,34.500316,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630364
OBI181380,Erigeron foliosus var. foliosus,-120.461764,34.500316,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630365
OBI164499,Scrophularia atrata,-120.461764,34.500316,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630366
OBI181375,Encelia californica,-120.458018,34.489284,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630391
OBI166879,Rhamnus crocea,-120.458018,34.489284,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630392
OBI164517,Marrubium vulgare,-120.458018,34.489284,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630393
OBI157819,Logfia gallica,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630294
OBI161596,Festuca perennis,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630299
OBI161603,Phoradendron leucarpum ssp. tomentosum,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630300
OBI161645,Stipa lepida,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630302
OBI161536,Lamarckia aurea,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630303
OBI161564,Bromus madritensis,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630304
OBI161608,Lupinus longifolius,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630305
OBI164458,Avena barbata,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630306
OBI161609,Salvia leucophylla,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630307
OBI114870,Verbena lasiostachys,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630308
OBI161598,Paeonia californica,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630309
OBI161568,Gastridium phleoides,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630310
OBI161531,Hordeum murinum ssp. murinum,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630311
OBI161586,Elymus condensatus,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630312
OBI161579,Spergularia bocconi,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630315
OBI161549,Calandrinia menziesii,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630320
OBI161575,Pterostegia drymarioides,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630329
OBI164497,Sanicula crassicaulis,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630338
UCSC10 0002134,Lupinus longifolius,-120.47352,34.50451,3,2019-05-09,2019,CalFlora,UCSC,https://www.cch2.org/portal/collections/individual/index.php?occid=3575110
UCSC10 0002892,Salvia leucophylla,-120.47352,34.50451,3,2019-05-09,2019,CalFlora,UCSC,https://www.cch2.org/portal/collections/individual/index.php?occid=3575112
UCSC10 0002893,Salvia spathacea,-120.473404,34.503828,3,2019-05-09,2019,CalFlora,UCSC,https://www.cch2.org/portal/collections/individual/index.php?occid=3575113
OBI161562,Festuca myuros,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630295
OBI161584,Rumex crispus,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630321
OBI168613,Eriophyllum confertiflorum,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630322
OBI161548,Lysimachia arvensis,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630323
OBI161532,Diplacus aurantiacus var. x,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630324
OBI161583,Sonchus oleraceus,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630325
OBI161619,Salvia spathacea,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630326
OBI164491,Collinsia heterophylla,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630327
OBI174291,Logfia filaginoides,-120.473074,34.504951,3989,2019-05-09,2019,CalFlora,Cal Poly,https://www.cch2.org/portal/collections/individual/index.php?occid=3630328
